video_id,method,horizon,final_mAP,mean_mAP,mAP_degradation,final_exact_match,mean_exact_match,avg_confidence
test_video_1,DirectVideoRL_ppo,15,0.824,0.8931168794168795,0.17600000000000005,0.3333333333333333,0.19990916490916488,0.19735305905342101
test_video_1,DirectVideoRL_a2c,15,0.824,0.8931168794168795,0.17600000000000005,0.3333333333333333,0.19990916490916488,0.037166809539000194
