video_id,method,timestep,cumulative_map
VID111,sac,61,0.41
VID111,sac,62,0.41
VID111,sac,63,0.41
VID111,sac,64,0.41
VID111,sac,65,0.41
VID111,sac,66,0.41
VID111,sac,67,0.41
VID111,sac,68,0.41
VID111,sac,69,0.41
VID111,sac,70,0.41
VID111,sac,71,0.41
VID111,sac,72,0.41
VID111,sac,73,0.41
VID111,sac,74,0.38
VID111,sac,75,0.38
VID111,sac,76,0.38
VID111,sac,77,0.38
VID111,sac,78,0.38
VID111,sac,79,0.38
VID111,sac,80,0.35
VID111,sac,81,0.34
VID111,sac,82,0.34
VID111,sac,83,0.34
VID111,sac,84,0.34
VID111,sac,85,0.34
VID111,sac,86,0.34
VID111,sac,87,0.34
VID111,sac,88,0.34
VID111,sac,89,0.34
VID111,sac,90,0.34
VID111,sac,91,0.34
VID111,sac,92,0.34
VID111,sac,93,0.34
VID111,sac,94,0.34
VID111,sac,95,0.34
VID111,sac,96,0.34
VID111,sac,97,0.34
VID111,sac,98,0.34
VID111,sac,99,0.34
VID14,imitation_learning,1,1.0
VID14,imitation_learning,2,1.0
VID14,imitation_learning,3,1.0
VID14,imitation_learning,4,1.0
VID14,imitation_learning,5,1.0
VID14,imitation_learning,6,1.0
VID14,imitation_learning,7,1.0
VID14,imitation_learning,8,1.0
VID14,imitation_learning,9,1.0
VID14,imitation_learning,10,1.0
VID14,imitation_learning,11,0.990909090909091
VID14,imitation_learning,12,0.9916666666666666
VID14,imitation_learning,13,0.9948717948717949
VID14,imitation_learning,14,0.9964285714285714
VID14,imitation_learning,15,0.9963333333333333
VID14,imitation_learning,16,0.99625
VID14,imitation_learning,17,0.9971764705882353
VID14,imitation_learning,18,0.9977777777777778
VID14,imitation_learning,19,0.9881954887218045
VID14,imitation_learning,20,0.9884999999999999
VID14,imitation_learning,21,0.9887301587301587
VID14,imitation_learning,22,0.988909090909091
VID14,imitation_learning,23,0.9885770750988142
VID14,imitation_learning,24,0.98875
VID14,imitation_learning,25,0.9888923076923077
VID14,imitation_learning,26,0.989010989010989
VID14,imitation_learning,27,0.9891111111111112
VID14,imitation_learning,28,0.9891964285714286
VID14,imitation_learning,29,0.9892697768762677
VID14,imitation_learning,30,0.9893333333333334
VID14,imitation_learning,31,0.9793887945670627
VID14,imitation_learning,32,0.9697499999999999
VID14,imitation_learning,33,0.9603896103896105
VID14,imitation_learning,34,0.9556951871657753
VID14,imitation_learning,35,0.957648033126294
VID14,imitation_learning,36,0.95875
VID14,imitation_learning,37,0.9601415233415233
VID14,imitation_learning,38,0.9612145748987854
VID14,imitation_learning,39,0.962075702075702
VID14,imitation_learning,40,0.9627857142857142
VID14,imitation_learning,41,0.963382861414821
VID14,imitation_learning,42,0.9638928571428572
VID14,imitation_learning,43,0.9643338374700627
VID14,imitation_learning,44,0.9647190656565656
VID14,imitation_learning,45,0.9650585204269414
VID14,imitation_learning,46,0.9653598830836683
VID14,imitation_learning,47,0.9656291793313069
VID14,imitation_learning,48,0.9554156565656565
VID14,imitation_learning,49,0.955252927728083
VID14,imitation_learning,50,0.9551301341589267
VID14,imitation_learning,51,0.9550390480978715
VID14,imitation_learning,52,0.9549733468286101
VID14,imitation_learning,53,0.9549281109918019
VID14,imitation_learning,54,0.9548994708994709
VID14,imitation_learning,55,0.9548843527496294
VID14,imitation_learning,56,0.9548802936194241
VID14,imitation_learning,57,0.954872471032654
VID14,imitation_learning,58,0.9547102812230248
VID14,imitation_learning,59,0.9545687765565468
VID14,imitation_learning,60,0.9544450483091788
VID14,imitation_learning,61,0.9543366740851721
VID14,imitation_learning,62,0.954241622613011
VID14,imitation_learning,63,0.9541581798580946
VID14,imitation_learning,64,0.9442411411052716
VID14,imitation_learning,65,0.9443282074492507
VID14,imitation_learning,66,0.944564509045575
VID14,imitation_learning,67,0.9446500478322645
VID14,imitation_learning,68,0.944738068474234
VID14,imitation_learning,69,0.9463497520417132
VID14,imitation_learning,70,0.946205121619185
VID14,imitation_learning,71,0.9460923573349512
VID14,imitation_learning,72,0.9460216612124046
VID14,imitation_learning,73,0.9459807215817863
VID14,imitation_learning,74,0.9459616081048132
VID14,imitation_learning,75,0.9459589608303492
VID14,imitation_learning,76,0.9459690128550555
VID14,imitation_learning,77,0.945989030149089
VID14,imitation_learning,78,0.9360169741432013
VID14,imitation_learning,79,0.9360512898272065
VID14,imitation_learning,80,0.936090767838437
VID14,imitation_learning,81,0.926134451889945
VID14,imitation_learning,82,0.9261815749307246
VID14,imitation_learning,83,0.9262315140573947
VID14,imitation_learning,84,0.9262837579865981
VID14,imitation_learning,85,0.9263378831389824
VID14,imitation_learning,86,0.9263935357517405
VID14,imitation_learning,87,0.9264504182918029
VID14,imitation_learning,88,0.926508278990024
VID14,imitation_learning,89,0.9265669036759658
VID14,imitation_learning,90,0.9265292432361156
VID14,imitation_learning,91,0.9264934312644115
VID14,imitation_learning,92,0.9264593582551156
VID14,imitation_learning,93,0.9264428525051295
VID14,imitation_learning,94,0.9264271663758891
VID14,imitation_learning,95,0.9263970298992373
VID14,imitation_learning,96,0.9263682901658883
VID14,imitation_learning,97,0.9263408699782054
VID14,imitation_learning,98,0.9264024931075263
VID14,imitation_learning,99,0.9264642525476543
VID14,ppo,1,0.0
VID14,ppo,2,0.0
VID14,ppo,3,0.0
VID14,ppo,4,0.0
VID14,ppo,5,0.0
VID14,ppo,6,0.0
VID14,ppo,7,0.0
VID14,ppo,8,0.0
VID14,ppo,9,0.0
VID14,ppo,10,0.0
VID14,ppo,11,0.0
VID14,ppo,12,0.0
VID14,ppo,13,0.0
VID14,ppo,14,0.0
VID14,ppo,15,0.0
VID14,ppo,16,0.0
VID14,ppo,17,0.0
VID14,ppo,18,0.0
VID14,ppo,19,0.0
VID14,ppo,20,0.0
VID14,ppo,21,0.0
VID14,ppo,22,0.0
VID14,ppo,23,0.0
VID14,ppo,24,0.0
VID14,ppo,25,0.0
VID14,ppo,26,0.0
VID14,ppo,27,0.0
VID14,ppo,28,0.0
VID14,ppo,29,0.0
VID14,ppo,30,0.0
VID14,ppo,31,0.0
VID14,ppo,32,0.0
VID14,ppo,33,0.0
VID14,ppo,34,0.0
VID14,ppo,35,0.0
VID14,ppo,36,0.0
VID14,ppo,37,0.0
VID14,ppo,38,0.0
VID14,ppo,39,0.0
VID14,ppo,40,0.0
VID14,ppo,41,0.0
VID14,ppo,42,0.0
VID14,ppo,43,0.0
VID14,ppo,44,0.0
VID14,ppo,45,0.0
VID14,ppo,46,0.0
VID14,ppo,47,0.0
VID14,ppo,48,0.0
VID14,ppo,49,0.0
VID14,ppo,50,0.0
VID14,ppo,51,0.0
VID14,ppo,52,0.0
VID14,ppo,53,0.0
VID14,ppo,54,0.0
VID14,ppo,55,0.0
VID14,ppo,56,0.0
VID14,ppo,57,0.0
VID14,ppo,58,0.0
VID14,ppo,59,0.0
VID14,ppo,60,0.0
VID14,ppo,61,0.0
VID14,ppo,62,0.0
VID14,ppo,63,0.0
VID14,ppo,64,0.0
VID14,ppo,65,0.0
VID14,ppo,66,0.0
VID14,ppo,67,0.0
VID14,ppo,68,0.0
VID14,ppo,69,0.0
VID14,ppo,70,0.0
VID14,ppo,71,0.0
VID14,ppo,72,0.0
VID14,ppo,73,0.0
VID14,ppo,74,0.0
VID14,ppo,75,0.0
VID14,ppo,76,0.0
VID14,ppo,77,0.0
VID14,ppo,78,0.0
VID14,ppo,79,0.0
VID14,ppo,80,0.0
VID14,ppo,81,0.0
VID14,ppo,82,0.0
VID14,ppo,83,0.0
VID14,ppo,84,0.0
VID14,ppo,85,0.0
VID14,ppo,86,0.0
VID14,ppo,87,0.0
VID14,ppo,88,0.0
VID14,ppo,89,0.0
VID14,ppo,90,0.0
VID14,ppo,91,0.0
VID14,ppo,92,0.0
VID14,ppo,93,0.0
VID14,ppo,94,0.0
VID14,ppo,95,0.0
VID14,ppo,96,0.0
VID14,ppo,97,0.0
VID14,ppo,98,0.0
VID14,ppo,99,0.0
VID14,sac,1,0.56
VID14,sac,2,0.55
VID14,sac,3,0.53
VID14,sac,4,0.53
VID14,sac,5,0.51
VID14,sac,6,0.49
VID14,sac,7,0.49
VID14,sac,8,0.48
VID14,sac,9,0.48
VID14,sac,10,0.47
VID14,sac,11,0.47090909090909094
VID14,sac,12,0.47166666666666673
VID14,sac,13,0.40230769230769226
VID14,sac,14,0.40285714285714286
VID14,sac,15,0.4026666666666667
VID14,sac,16,0.3625
VID14,sac,17,0.35294117647058826
VID14,sac,18,0.3533333333333333
VID14,sac,19,0.34368421052631576
VID14,sac,20,0.344
VID14,sac,21,0.3442857142857143
VID14,sac,22,0.34454545454545454
VID14,sac,23,0.3447826086956522
VID14,sac,24,0.295
VID14,sac,25,0.2952
VID14,sac,26,0.2953846153846154
VID14,sac,27,0.29555555555555557
VID14,sac,28,0.2857142857142857
VID14,sac,29,0.28586206896551725
VID14,sac,30,0.28600000000000003
VID14,sac,31,0.2861290322580645
VID14,sac,32,0.2865625
VID14,sac,33,0.2872727272727273
VID14,sac,34,0.2601470588235294
VID14,sac,35,0.2624444444444444
VID14,sac,36,0.2537615079365079
VID14,sac,37,0.25485645645645644
VID14,sac,38,0.25570404615141457
VID14,sac,39,0.2564169318455033
VID14,sac,40,0.2569983552631579
VID14,sac,41,0.2575238276359372
VID14,sac,42,0.25798972431077694
VID14,sac,43,0.22840889365447062
VID14,sac,44,0.22876874514374512
VID14,sac,45,0.2291190006574622
VID14,sac,46,0.22944296180010465
VID14,sac,47,0.2297238770685579
VID14,sac,48,0.22957215447154472
VID14,sac,49,0.22933437089657627
VID14,sac,50,0.22928736611175637
VID14,sac,51,0.22927075268275904
VID14,sac,52,0.21918225732600732
VID14,sac,53,0.2191646194066851
VID14,sac,54,0.2191830065359477
VID14,sac,55,0.20934704466593515
VID14,sac,56,0.2093623188405797
VID14,sac,57,0.2093878156976365
VID14,sac,58,0.2093131989035279
VID14,sac,59,0.20939574600437377
VID14,sac,60,0.2094769478641659
VID14,sac,61,0.20937057606067383
VID14,sac,62,0.20927599697316565
VID14,sac,63,0.20919179450985262
VID14,sac,64,0.20942319552337252
VID14,sac,65,0.19949802250246898
VID14,sac,66,0.19958626588465297
VID14,sac,67,0.1996873008230736
VID14,sac,68,0.1997977374362823
VID14,sac,69,0.19991495361944697
VID14,sac,70,0.200036910696482
VID14,sac,71,0.20016201728891872
VID14,sac,72,0.20028902767837195
VID14,sac,73,0.19041696516038328
VID14,sac,74,0.19049506371611635
VID14,sac,75,0.19062272325375773
VID14,sac,76,0.19068737578727177
VID14,sac,77,0.19071990783723333
VID14,sac,78,0.19078673919369202
VID14,sac,79,0.19090790369189128
VID14,sac,80,0.19097353242570633
VID14,sac,81,0.19103969787592973
VID14,sac,82,0.19115586801940296
VID14,sac,83,0.19119666606419794
VID14,sac,84,0.18124365570355405
VID14,sac,85,0.18130862736201717
VID14,sac,86,0.18126519430795465
VID14,sac,87,0.1813194450761755
VID14,sac,88,0.1813847062817483
VID14,sac,89,0.18144979077983392
VID14,sac,90,0.18139422657707668
VID14,sac,91,0.18135075891850086
VID14,sac,92,0.1813426160441121
VID14,sac,93,0.1813360762251814
VID14,sac,94,0.18133634870481244
VID14,sac,95,0.18133699064501055
VID14,sac,96,0.18129070944549197
VID14,sac,97,0.1812477169580167
VID14,sac,98,0.18130833955672504
VID14,sac,99,0.1813689734153681
VID23,imitation_learning,1,0.99
VID23,imitation_learning,2,0.99
VID23,imitation_learning,3,0.99
VID23,imitation_learning,4,0.99
VID23,imitation_learning,5,0.99
VID23,imitation_learning,6,0.99
VID23,imitation_learning,7,0.99
VID23,imitation_learning,8,0.99
VID23,imitation_learning,9,0.9811111111111112
VID23,imitation_learning,10,0.982
VID23,imitation_learning,11,0.9843333333333334
VID23,imitation_learning,12,0.986
VID23,imitation_learning,13,0.987
VID23,imitation_learning,14,0.9876666666666667
VID23,imitation_learning,15,0.9881428571428572
VID23,imitation_learning,16,0.9884999999999999
VID23,imitation_learning,17,0.9887777777777778
VID23,imitation_learning,18,0.9890000000000001
VID23,imitation_learning,19,0.9891818181818182
VID23,imitation_learning,20,0.9893333333333334
VID23,imitation_learning,21,0.9894615384615385
VID23,imitation_learning,22,0.9895714285714285
VID23,imitation_learning,23,0.9896666666666667
VID23,imitation_learning,24,0.9897499999999999
VID23,imitation_learning,25,0.9898235294117648
VID23,imitation_learning,26,0.9898888888888889
VID23,imitation_learning,27,0.9899473684210526
VID23,imitation_learning,28,0.9898544973544974
VID23,imitation_learning,29,0.9897666484218209
VID23,imitation_learning,30,0.9896835016835017
VID23,imitation_learning,31,0.9796047478053089
VID23,imitation_learning,32,0.9795300925925926
VID23,imitation_learning,33,0.9794592592592594
VID23,imitation_learning,34,0.9793919892743422
VID23,imitation_learning,35,0.9793280423280423
VID23,imitation_learning,36,0.9792671957671958
VID23,imitation_learning,37,0.9792092437264851
VID23,imitation_learning,38,0.9791539961013647
VID23,imitation_learning,39,0.9791012774561162
VID23,imitation_learning,40,0.9790509259259259
VID23,imitation_learning,41,0.9790027921491335
VID23,imitation_learning,42,0.9789007158418923
VID23,imitation_learning,43,0.9788594807432017
VID23,imitation_learning,44,0.9788198653198653
VID23,imitation_learning,45,0.9787817817817818
VID23,imitation_learning,46,0.9787451478938892
VID23,imitation_learning,47,0.9787098866460567
VID23,imitation_learning,48,0.9786759259259259
VID23,imitation_learning,49,0.9786431982006895
VID23,imitation_learning,50,0.9786116402116403
VID23,imitation_learning,51,0.9785811926837918
VID23,imitation_learning,52,0.9687441077441078
VID23,imitation_learning,53,0.9689007686932214
VID23,imitation_learning,54,0.9690515297906603
VID23,imitation_learning,55,0.9691657711870476
VID23,imitation_learning,56,0.9692771164021164
VID23,imitation_learning,57,0.9693856466563233
VID23,imitation_learning,58,0.9693073891625617
VID23,imitation_learning,59,0.9692124889698721
VID23,imitation_learning,60,0.9693377541998232
VID23,imitation_learning,61,0.9694587817442966
VID23,imitation_learning,62,0.9695757837926915
VID23,imitation_learning,63,0.9696889585510274
VID23,imitation_learning,64,0.9697984913793104
VID23,imitation_learning,65,0.9699045558192563
VID23,imitation_learning,66,0.970007314524556
VID23,imitation_learning,67,0.9701069201043293
VID23,imitation_learning,68,0.9702035158891144
VID23,imitation_learning,69,0.9602594582338461
VID23,imitation_learning,70,0.9604727087514445
VID23,imitation_learning,71,0.9606799522122089
VID23,imitation_learning,72,0.9608814389101745
VID23,imitation_learning,73,0.9610774054246342
VID23,imitation_learning,74,0.961268075546811
VID23,imitation_learning,75,0.9612437770058461
VID23,imitation_learning,76,0.9613736015672495
VID23,imitation_learning,77,0.961500054062123
VID23,imitation_learning,78,0.9616232641853333
VID23,imitation_learning,79,0.96146431265177
VID23,imitation_learning,80,0.9615146024784181
VID23,imitation_learning,81,0.9615589360334691
VID23,imitation_learning,82,0.9616399179441839
VID23,imitation_learning,83,0.9617138106269877
VID23,imitation_learning,84,0.9617813039357156
VID23,imitation_learning,85,0.9618488171868493
VID23,imitation_learning,86,0.9619051336115507
VID23,imitation_learning,87,0.9618079272085265
VID23,imitation_learning,88,0.9617127752007394
VID23,imitation_learning,89,0.9616196148590932
VID23,imitation_learning,90,0.9615689709871547
VID23,imitation_learning,91,0.9615194376864153
VID23,imitation_learning,92,0.9614709795549845
VID23,imitation_learning,93,0.9612861821131611
VID23,imitation_learning,94,0.9610973545476589
VID23,imitation_learning,95,0.9609250997293205
VID23,imitation_learning,96,0.9609957992784116
VID23,imitation_learning,97,0.961061651103152
VID23,imitation_learning,98,0.9611230356944642
VID23,imitation_learning,99,0.9611802984592711
VID23,ppo,1,0.0
VID23,ppo,2,0.0
VID23,ppo,3,0.0
VID23,ppo,4,0.0
VID23,ppo,5,0.0
VID23,ppo,6,0.0
VID23,ppo,7,0.0
VID23,ppo,8,0.0
VID23,ppo,9,0.0
VID23,ppo,10,0.0
VID23,ppo,11,0.0
VID23,ppo,12,0.0
VID23,ppo,13,0.0
VID23,ppo,14,0.0
VID23,ppo,15,0.0
VID23,ppo,16,0.0
VID23,ppo,17,0.0
VID23,ppo,18,0.0
VID23,ppo,19,0.0
VID23,ppo,20,0.0
VID23,ppo,21,0.0
VID23,ppo,22,0.0
VID23,ppo,23,0.0
VID23,ppo,24,0.0
VID23,ppo,25,0.0
VID23,ppo,26,0.0
VID23,ppo,27,0.0
VID23,ppo,28,0.0
VID23,ppo,29,0.0
VID23,ppo,30,0.0
VID23,ppo,31,0.0
VID23,ppo,32,0.0
VID23,ppo,33,0.0
VID23,ppo,34,0.0
VID23,ppo,35,0.0
VID23,ppo,36,0.0
VID23,ppo,37,0.0
VID23,ppo,38,0.0
VID23,ppo,39,0.0
VID23,ppo,40,0.0
VID23,ppo,41,0.0
VID23,ppo,42,0.0
VID23,ppo,43,0.0
VID23,ppo,44,0.0
VID23,ppo,45,0.0
VID23,ppo,46,0.0
VID23,ppo,47,0.0
VID23,ppo,48,0.0
VID23,ppo,49,0.0
VID23,ppo,50,0.0
VID23,ppo,51,0.0
VID23,ppo,52,0.0
VID23,ppo,53,0.0
VID23,ppo,54,0.0
VID23,ppo,55,0.0
VID23,ppo,56,0.0
VID23,ppo,57,0.0
VID23,ppo,58,0.0
VID23,ppo,59,0.0
VID23,ppo,60,0.0
VID23,ppo,61,0.0
VID23,ppo,62,0.0
VID23,ppo,63,0.0
VID23,ppo,64,0.0
VID23,ppo,65,0.0
VID23,ppo,66,0.0
VID23,ppo,67,0.0
VID23,ppo,68,0.0
VID23,ppo,69,0.0
VID23,ppo,70,0.0
VID23,ppo,71,0.0
VID23,ppo,72,0.0
VID23,ppo,73,0.0
VID23,ppo,74,0.0
VID23,ppo,75,0.0
VID23,ppo,76,0.0
VID23,ppo,77,0.0
VID23,ppo,78,0.0
VID23,ppo,79,0.0
VID23,ppo,80,0.0
VID23,ppo,81,0.0
VID23,ppo,82,0.0
VID23,ppo,83,0.0
VID23,ppo,84,0.0
VID23,ppo,85,0.0
VID23,ppo,86,0.0
VID23,ppo,87,0.0
VID23,ppo,88,0.0
VID23,ppo,89,0.0
VID23,ppo,90,0.0
VID23,ppo,91,0.0
VID23,ppo,92,0.0
VID23,ppo,93,0.0
VID23,ppo,94,0.0
VID23,ppo,95,0.0
VID23,ppo,96,0.0
VID23,ppo,97,0.0
VID23,ppo,98,0.0
VID23,ppo,99,0.0
VID23,sac,1,0.6
VID23,sac,2,0.58
VID23,sac,3,0.58
VID23,sac,4,0.58
VID23,sac,5,0.57
VID23,sac,6,0.56
VID23,sac,7,0.53
VID23,sac,8,0.52
VID23,sac,9,0.5011111111111112
VID23,sac,10,0.48200000000000004
VID23,sac,11,0.37433333333333335
VID23,sac,12,0.316
VID23,sac,13,0.307
VID23,sac,14,0.30766666666666664
VID23,sac,15,0.27814285714285714
VID23,sac,16,0.2785
VID23,sac,17,0.2787777777777778
VID23,sac,18,0.27899999999999997
VID23,sac,19,0.2791818181818182
VID23,sac,20,0.2793333333333333
VID23,sac,21,0.2794615384615385
VID23,sac,22,0.2695714285714286
VID23,sac,23,0.26966666666666667
VID23,sac,24,0.26975
VID23,sac,25,0.26982352941176474
VID23,sac,26,0.26988888888888884
VID23,sac,27,0.2699473684210526
VID23,sac,28,0.2596428571428572
VID23,sac,29,0.25935796387520527
VID23,sac,30,0.2590909090909091
VID23,sac,31,0.2588401122019635
VID23,sac,32,0.25860416666666663
VID23,sac,33,0.2582848484848485
VID23,sac,34,0.2580814479638009
VID23,sac,35,0.2578888888888889
VID23,sac,36,0.25770634920634916
VID23,sac,37,0.25745852749301024
VID23,sac,38,0.2572982456140351
VID23,sac,39,0.25714557485525225
VID23,sac,40,0.25693750000000004
VID23,sac,41,0.2567427937915743
VID23,sac,42,0.25656022408963586
VID23,sac,43,0.25638870431893684
VID23,sac,44,0.25622727272727275
VID23,sac,45,0.25607507507507504
VID23,sac,46,0.2559313501144165
VID23,sac,47,0.25579541734860883
VID23,sac,48,0.25566666666666665
VID23,sac,49,0.25554454952712796
VID23,sac,50,0.25542857142857145
VID23,sac,51,0.2553182854537164
VID23,sac,52,0.25546969696969696
VID23,sac,53,0.255646750524109
VID23,sac,54,0.25556843800322065
VID23,sac,55,0.255571083172147
VID23,sac,56,0.2556047619047619
VID23,sac,57,0.24565288220551382
VID23,sac,58,0.24570837438423646
VID23,sac,59,0.23576773845131274
VID23,sac,60,0.23582905982905986
VID23,sac,61,0.23587153817718196
VID23,sac,62,0.23592476562106776
VID23,sac,63,0.23597946362580507
VID23,sac,64,0.2360349269632806
VID23,sac,65,0.23605213583409074
VID23,sac,66,0.23610546523778278
VID23,sac,67,0.2361685859991261
VID23,sac,68,0.23621895424836603
VID23,sac,69,0.23636733338983532
VID23,sac,70,0.23651316509664966
VID23,sac,71,0.23665620540569215
VID23,sac,72,0.2367962962962963
VID23,sac,73,0.23693334308728425
VID23,sac,74,0.23706729801330084
VID23,sac,75,0.2370648148148148
VID23,sac,76,0.23706274853801168
VID23,sac,77,0.23706099456099455
VID23,sac,78,0.23705946933724711
VID23,sac,79,0.23708884925546467
VID23,sac,80,0.2370099940321748
VID23,sac,81,0.23697270928335595
VID23,sac,82,0.22702401763753877
VID23,sac,83,0.22710562155160127
VID23,sac,84,0.2271853293810176
VID23,sac,85,0.22725438453091068
VID23,sac,86,0.22724554459389296
VID23,sac,87,0.22702779925340977
VID23,sac,88,0.22687695397564728
VID23,sac,89,0.22672915953734032
VID23,sac,90,0.2266954375168055
VID23,sac,91,0.22660991108277095
VID23,sac,92,0.22655309296008927
VID23,sac,93,0.22657695386648552
VID23,sac,94,0.2266156372615844
VID23,sac,95,0.22616090602538907
VID23,sac,96,0.22619320158656706
VID23,sac,97,0.2262301215762218
VID23,sac,98,0.22627073311254578
VID23,sac,99,0.22631426391350742
